,code,name,industry,area,net_profits,profits_yoy,pe,totals,esp,timeToMarket,Frist_price,Frist_high_day,Frist_high_price,low_bet_fh_h_day,low_price_bet_fh_h_price,high_day,high/low_price,high/FH,ma20/FH
210,603721,中广天择,影视音像,湖南,5705.98,141.98,36.97,1.0,0.73,20170811,8.46,17,4.52127659574,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.422179404838
211,603776,永安行,公共交通,江苏,7927.22,9.38,57.47,0.96,1.02,20170817,32.22,12,1.82495344507,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.337123709075
212,603129,春风动力,摩托车,浙江,8445.18,35.26,31.49,1.33,0.79,20170818,19.63,11,1.5298013245,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.468626661297
213,603557,起步股份,服饰,浙江,14029.72,18.46,42.38,4.7,0.33,20170818,11.13,12,1.59658580413,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.46169550173
214,601949,中国出版,出版业,北京,14942.36,-7.85,67.24,18.23,0.1,20170821,4.01,11,2.1072319202,1 days 00:00:00.000000000,-0.0497592295345,3 days 00:00:00.000000000,0.0878378378378,0.0337078651685,-0.410674157303
215,002891,中宠股份,饲料,山东,5937.41,7.92,42.92,1.0,0.76,20170821,18.55,9,1.57250673854,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.265255658005
216,300692,中环环保,环境保护,安徽,3443.59,32.35,99.71,1.07,0.42,20170821,10.54,17,4.21821631879,8 days 00:00:00.000000000,-0.0490909090909,2 days 00:00:00.000000000,0.105162523901,0.0509090909091,-0.232181818182
217,603976,正川股份,医疗保健,重庆,6441.49,11.96,34.48,1.08,0.596,20170822,17.18,10,1.64260768335,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.394933920705
218,300696,爱乐达,航空,四川,3809.77,168.77,91.49,0.69,0.71,20170822,26.86,11,1.93410275503,37 days 00:00:00.000000000,-0.0407308717168,33 days 00:00:00.000000000,0.234920634921,0.184621240959,-0.116203527471
219,002895,川恒股份,化工原料,贵州,12829.63,7.67,60.4,4.0,0.35,20170825,8.44,13,2.76184834123,4 days 00:00:00.000000000,-0.142992125984,7 days 00:00:00.000000000,0.323410510842,0.134173228346,-0.175716535433
220,603127,昭衍新药,医疗保健,北京,3465.98,189.64,101.25,0.82,0.55,20170825,18.01,16,3.17767906718,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.27134502924
221,002896,中大力德,机械基件,浙江,4587.29,66.84,49.57,0.8,0.74,20170829,15.51,13,2.32108317215,42 days 00:00:00.000000000,-0.174917491749,16 days 00:00:00.000000000,0.336470588235,0.102698505145,-0.192215103863
222,603500,祥和实业,运输设备,浙江,5672.88,12.4,44.29,1.26,0.58,20170904,15.8,10,1.83227848101,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.423865921788
223,603183,建研院,建筑施工,江苏,3338.18,-7.36,89.03,0.88,0.51,20170905,19.53,16,2.81874039939,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.461303298471
224,603725,天安新材,塑料,广东,3402.52,-13.43,64.53,1.47,0.31,20170906,13.88,9,1.02089337176,1 days 00:00:00.000000000,-0.0192513368984,1 days 00:00:00.000000000,0.148673209742,0.126559714795,-0.282709447415
225,603527,众源新材,铜,安徽,6029.14,,42.26,1.24,0.62,20170907,19.11,11,1.30245944532,1 days 00:00:00.000000000,-0.0465909090909,3 days 00:00:00.000000000,0.0607866507747,0.0113636363636,-0.352545454545
226,002897,意华股份,元器件,浙江,7361.1,5.18,42.77,1.07,0.69,20170907,24.82,7,1.12570507655,4 days 00:00:00.000000000,-0.0708870356331,6 days 00:00:00.000000000,0.175030599755,0.0917361637604,-0.290409401061
227,300697,电工合金,铜,江苏,4670.69,30.91,61.15,1.6,0.38,20170907,9.16,14,3.14301310044,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.357971014493
228,300695,兆丰股份,汽车配件,浙江,12214.83,1.29,36.61,0.67,2.44,20170908,75.2,6,0.809840425532,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.356605437179
229,603277,银都股份,专用机械,浙江,18244.04,,30.71,4.01,0.54,20170911,17.81,6,0.517125210556,1 days 00:00:00.000000000,-0.0636565507032,2 days 00:00:00.000000000,0.181818181818,0.106587712805,-0.313878608438
230,603386,广东骏亚,元器件,广东,4898.79,10.16,52.58,2.02,0.31,20170912,8.97,13,2.03232998885,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.382867647059
231,002898,赛隆药业,化学制药,广东,4693.24,3.21,54.69,1.6,0.293,20170912,10.83,12,1.95475530933,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.341
232,603648,畅联股份,仓储物流,上海,11977.92,4.21,52.35,3.69,0.43,20170913,8.84,12,1.96719457014,19 days 00:00:00.000000000,-0.160121997713,7 days 00:00:00.000000000,0.471175669542,0.235608082348,-0.195081967213
233,300701,森霸股份,元器件,河南,4294.77,27.55,51.89,0.8,0.72,20170915,15.77,11,2.11223842739,13 days 00:00:00.000000000,-0.107579462103,5 days 00:00:00.000000000,0.245205479452,0.111246943765,-0.238977180114
234,603321,梅轮电梯,运输设备,浙江,6350.85,10.17,45.65,3.07,0.27,20170915,7.28,10,1.82967032967,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.422330097087
235,002899,英派斯,文教休闲,山东,6061.75,0.8,41.54,1.2,0.67,20170915,19.26,9,1.33904465213,11 days 00:00:00.000000000,-0.0985571587125,9 days 00:00:00.000000000,0.12484609702,0.0139844617092,-0.376071032186
236,002893,华通热力,供气供热,北京,3477.54,30.47,82.07,1.2,0.39,20170915,10.27,12,2.282375852,1 days 00:00:00.000000000,-0.0560664491249,4 days 00:00:00.000000000,0.182903834067,0.116582616434,-0.117531889647
237,603813,原尚股份,仓储物流,广东,3794.99,56.92,52.16,0.88,0.57,20170918,14.64,11,1.59289617486,1 days 00:00:00.000000000,-0.0890410958904,13 days 00:00:00.000000000,0.448235974552,0.31928345627,-0.211722866175
238,300702,天宇股份,化学制药,浙江,10611.17,5.16,35.03,1.2,1.18,20170919,26.89,8,1.33953142432,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.347019551741
239,300703,创源文化,文教休闲,浙江,3952.98,-17.04,48.42,0.8,0.66,20170919,26.18,8,1.12605042017,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.41652892562
240,603533,掌阅科技,互联网,北京,9740.1,104.46,130.43,4.01,0.27,20170921,5.83,28,9.80102915952,2 days 00:00:00.000000000,-0.0274734000318,4 days 00:00:00.000000000,0.0886675375572,0.0587581387963,-0.320644751469
241,002901,大博医疗,医疗保健,福建,21044.9,24.75,52.96,4.0,0.54,20170922,13.87,12,2.33886085076,14 days 00:00:00.000000000,-0.179442884906,11 days 00:00:00.000000000,0.283421052632,0.0531202763982,-0.204729000216
242,603963,大理药业,化学制药,云南,3902.19,9.37,55.32,1.0,0.52,20170922,18.12,11,1.37306843267,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.310325581395
243,603157,拉夏贝尔,服饰,上海,33973.0,4.5,22.61,5.48,0.62,20170925,10.09,11,1.84836471754,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.402261656228
244,603136,天目湖,旅游景点,江苏,7828.24,21.01,33.23,0.8,1.3,20170927,23.62,9,1.18458933108,14 days 00:00:00.000000000,-0.186046511628,16 days 00:00:00.000000000,0.240714285714,0.00988372093023,-0.189263565891
245,603378,亚士创能,染料涂料,上海,7758.06,4.46,43.77,1.95,0.53,20170928,15.53,8,1.33741146169,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.363663911846
246,603367,辰欣药业,化学制药,山东,20409.87,24.37,33.94,4.53,0.58,20170929,13.99,7,1.12723373838,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.32436155914
247,002902,铭普光磁,元器件,广东,5784.17,-10.82,79.37,1.4,0.55,20170929,16.96,11,1.94870283019,7 days 00:00:00.000000000,-0.118176364727,13 days 00:00:00.000000000,0.283673469388,0.131973605279,-0.185202959408
248,300705,九典制药,化学制药,湖南,4635.24,,52.12,1.17,0.53,20171010,12.44,11,1.89951768489,13 days 00:00:00.000000000,-0.0989742168007,8 days 00:00:00.000000000,0.169230769231,0.0535070695869,-0.236928195176
249,300707,威唐工业,专用机械,江苏,7209.16,57.86,38.43,0.79,1.22,20171010,18.11,13,2.29431253451,1 days 00:00:00.000000000,-0.0358699296011,18 days 00:00:00.000000000,0.203059805285,0.159906134764,-0.235551458263
250,603103,横店影视,影视音像,浙江,30508.38,-7.72,34.3,4.53,0.673,20171012,18.54,10,1.26537216828,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.340476190476
251,603110,东方材料,染料涂料,浙江,4466.85,8.85,45.73,1.03,0.58,20171013,15.65,10,1.40575079872,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.296812749004
252,002903,宇环数控,机床制造,湖南,6728.97,39.08,47.68,1.0,0.9,20171013,15.34,13,2.71577574967,6 days 00:00:00.000000000,-0.113859649123,2 days 00:00:00.000000000,0.197782617304,0.0614035087719,-0.305245614035
253,002906,华阳集团,汽车配件,广东,19668.04,11.6,41.31,4.73,0.49,20171013,16.43,7,0.968959220937,1 days 00:00:00.000000000,-0.0105100463679,1 days 00:00:00.000000000,0.0271790065605,0.0163833075734,-0.276661514683
254,603499,翔港科技,广告包装,上海,3644.09,10.28,49.95,1.0,0.364,20171016,11.09,11,2.11181244364,1 days 00:00:00.000000000,-0.0437554332078,1 days 00:00:00.000000000,0.151515151515,0.101130107215,-0.298203419299
255,300708,聚灿光电,半导体,江苏,9280.19,193.16,64.26,2.57,0.361,20171016,3.64,25,10.0164835165,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.283391521197
256,002905,金逸影视,影视音像,广东,14384.37,6.63,31.35,1.68,1.14,20171016,25.18,7,0.986894360604,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.303377973216
257,603829,洛凯股份,电气设备,江苏,4017.15,3.23,58.1,1.6,0.33,20171017,10.41,10,1.25744476465,1 days 00:00:00.000000000,-0.0187234042553,1 days 00:00:00.000000000,0.166522116219,0.144680851064,-0.226042553191
258,300710,万隆光电,通信设备,浙江,4249.02,,51.84,0.69,0.83,20171019,17.7,12,2.16949152542,4 days 00:00:00.000000000,-0.0802139037433,2 days 00:00:00.000000000,0.157945736434,0.0650623885918,-0.252941176471
259,300709,精研科技,元器件,江苏,11760.89,-15.3,39.34,0.88,1.78,20171019,46.44,7,1.05340223945,5 days 00:00:00.000000000,-0.0665897651007,7 days 00:00:00.000000000,0.175485900461,0.0972105704698,-0.235927013423
260,002907,华森制药,化学制药,重庆,9275.4,20.74,121.89,4.0,0.232,20171020,5.98,16,3.22408026756,41 days 00:00:00.000000000,-0.399445764054,21 days 00:00:00.000000000,1.2201713909,0.333333333333,-0.0828582739509
261,603683,晶华新材,化工原料,上海,3157.87,-16.71,75.93,1.27,0.33,20171020,13.45,10,1.35836431227,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.349306431274
262,002908,德生科技,元器件,广东,3791.13,59.26,85.84,1.33,0.284,20171020,9.92,15,3.17842741935,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.269891435464
263,603466,风语筑,文教休闲,上海,14766.32,32.47,38.19,1.44,1.025,20171020,19.87,16,2.92048314041,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.325930680359
264,603922,金鸿顺,汽车配件,江苏,7271.59,-12.38,37.52,1.28,0.76,20171023,21.05,6,0.933016627078,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.308724502335
265,601108,财通证券,证券,浙江,120970.28,-11.97,47.6,35.89,0.337,20171024,13.66,4,0.59663250366,3 days 00:00:00.000000000,-0.0426409903714,11 days 00:00:00.000000000,0.140325670498,0.0917010545621,-0.162310866575
266,603722,阿科力,化工原料,江苏,4062.24,,61.55,0.87,0.469,20171025,13.49,16,3.81912527798,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.399230887556
267,603607,京华激光,造纸,浙江,6399.51,58.42,45.8,0.91,0.94,20171025,23.1,13,1.94372294372,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.396014705882
268,603289,泰瑞机器,专用机械,浙江,6317.68,45.09,46.45,2.04,0.31,20171031,11.28,11,1.43971631206,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.319658430233
269,300712,永福股份,建筑施工,福建,5739.94,28.72,47.52,1.4,0.41,20171031,14.18,10,1.65726375176,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.361836518047
270,002910,庄园牧场,乳制品,甘肃,5425.03,1.17,64.02,1.87,0.29,20171031,8.95,11,2.11061452514,1 days 00:00:00.000000000,-0.076867816092,3 days 00:00:00.000000000,0.148249027237,0.0599856321839,-0.244216954023
271,300711,广哈通信,通信设备,广东,3534.5,19.16,83.19,1.44,0.245,20171101,10.02,12,2.42215568862,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.194808982211
272,300713,英可瑞,电气设备,深圳,6949.29,7.57,52.09,0.53,1.214,20171101,48.35,10,1.82936918304,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.399956140351
273,603912,佳力图,专用机械,江苏,5297.98,28.79,58.45,1.48,0.358,20171101,10.37,11,2.11089681774,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.146466212027
274,603937,丽岛新材,铝,江苏,7072.08,,52.52,2.09,0.339,20171102,13.81,9,0.994931209269,1 days 00:00:00.000000000,-0.0199637023593,1 days 00:00:00.000000000,0.155555555556,0.132486388385,-0.0923411978221
275,603659,璞泰来,化工原料,上海,32393.25,68.3,47.17,4.33,0.749,20171103,23.8,11,1.5256302521,3 days 00:00:00.000000000,-0.0319414406921,10 days 00:00:00.000000000,0.117202268431,0.0815172184329,-0.0872566960572
276,603856,东宏股份,塑料,山东,10228.39,24.47,28.85,1.97,0.519,20171106,15.68,8,0.822066326531,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.291459572979
277,603507,振江股份,钢加工,江苏,10537.62,1.37,36.57,1.26,0.839,20171106,37.8,7,0.587301587302,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.33205
278,300718,长盛轴承,机械基件,浙江,9303.65,65.84,32.16,1.0,0.93,20171106,22.27,9,1.29681185451,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.236344086022
279,300717,华信新材,塑料,江苏,3287.6,11.63,53.55,0.64,0.514,20171106,17.09,10,1.82972498537,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.250909842845
280,300720,海川智能,电器仪表,广东,2357.52,24.62,69.84,0.72,0.327,20171106,14.09,11,2.07877927608,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.275749193177
281,600903,贵州燃气,供气供热,贵州,10235.87,92.94,174.6,8.13,0.126,20171107,2.65,15,3.0679245283,16 days 00:00:00.000000000,-0.253246753247,34 days 00:00:00.000000000,2.83850931677,1.86641929499,0.685064935065
282,300716,国立科技,塑料,广东,3815.6,3.79,55.3,1.07,0.358,20171109,14.57,8,1.33905284832,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.231954225352
283,300719,安达维尔,航空,北京,767.43,24.26,457.26,1.68,0.046,20171109,14.63,8,1.25563909774,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.233848484848
284,300722,新余国科,专用机械,江西,2765.39,12.54,77.89,0.8,0.346,20171110,11.75,12,2.14893617021,1 days 00:00:00.000000000,-0.00027027027027,2 days 00:00:00.000000000,0.116517977832,0.116216216216,-0.0684864864865
285,603916,苏博特,化工原料,江苏,11507.12,21.99,36.06,3.04,0.379,20171110,10.82,7,1.12661737523,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.246371142981
286,300725,药石科技,化工原料,江苏,5263.76,99.86,123.98,0.73,0.718,20171110,13.58,16,4.01620029455,3 days 00:00:00.000000000,-0.0161479741632,39 days 00:00:00.000000000,1.00089525515,0.968584850264,0.78990017616
287,603083,剑桥科技,通信设备,上海,5509.58,40.03,63.79,0.98,0.563,20171110,18.06,11,1.94019933555,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.13736346516
288,603076,乐惠国际,专用机械,浙江,5294.86,-0.0,37.85,0.75,0.711,20171113,23.65,6,0.932769556025,1 days 00:00:00.000000000,-0.0293152483045,1 days 00:00:00.000000000,0.0480054090602,0.0172828702691,-0.19774666375
289,603278,大业股份,钢加工,山东,10768.82,-3.61,34.14,2.08,0.518,20171113,22.05,5,0.46485260771,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.282074303406
290,300721,怡达股份,化工原料,江苏,4935.98,,43.31,0.8,0.616,20171115,20.05,7,1.12618453865,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.079193056533
291,603605,珀莱雅,日用化工,浙江,12574.07,66.92,34.08,2.0,0.629,20171115,22.09,6,0.610230873699,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.207197076188
292,300723,一品红,化学制药,广东,11009.48,20.84,40.85,1.6,0.688,20171116,20.46,7,1.1265884653,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.133164789704
293,603970,中农立华,其他商业,北京,7252.67,9.93,39.65,1.33,0.544,20171116,17.96,6,0.610801781737,4 days 00:00:00.000000000,-0.122018665745,30 days 00:00:00.000000000,0.286614173228,0.129623228483,0.0874870376772
294,002864,盘龙药业,中成药,陕西,3309.32,42.44,62.31,0.87,0.382,20171116,12.04,10,1.8280730897,20 days 00:00:00.000000000,-0.286049926579,21 days 00:00:00.000000000,0.484985602633,0.0602055800294,-0.0697503671072
295,603619,中曼石油,石油开采,上海,33715.08,11.68,38.86,4.0,0.843,20171117,32.56,4,0.210073710074,21 days 00:00:00.000000000,-0.189847715736,34 days 00:00:00.000000000,0.52537593985,0.23578680203,0.00515228426396
296,600933,爱柯迪,汽车配件,浙江,35056.31,,30.13,8.45,0.415,20171117,13.21,4,0.597274791824,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.258625592417
297,603365,水星家纺,纺织,上海,15680.57,38.42,28.88,2.67,0.588,20171120,19.2,4,0.596875,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.259230267449
298,603661,恒林股份,家居用品,浙江,16357.91,-15.07,31.29,1.0,1.636,20171121,68.26,3,0.451948432464,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.31678942589
299,300726,宏达电子,元器件,湖南,14654.23,6.25,58.89,4.0,0.366,20171121,13.39,9,1.57356235997,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.156732443413
300,601019,山东出版,出版业,山东,96439.63,14.75,20.09,20.87,0.462,20171122,12.19,3,0.452009844135,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.28813559322
301,002911,佛燃股份,供气供热,广东,27724.06,0.86,45.77,5.56,0.499,20171122,16.73,4,0.59713090257,16 days 00:00:00.000000000,-0.20247005988,34 days 00:00:00.000000000,0.527451900516,0.218188622754,0.0824101796407
302,603685,晨丰科技,电气设备,浙江,8854.57,30.6,28.91,1.0,0.885,20171127,25.25,5,0.756831683168,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.221641118124
303,300727,润禾材料,化工原料,浙江,3465.52,41.33,69.45,0.98,0.355,20171127,10.01,12,2.02697302697,9 days 00:00:00.000000000,-0.205940594059,7 days 00:00:00.000000000,0.450540315877,0.151815181518,0.0161716171617
304,603809,豪能股份,汽车配件,四川,11252.68,19.7,25.57,1.07,1.055,20171128,26.87,4,0.596948269445,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.167816359823
305,603711,香飘飘,软饮料,浙江,8183.33,,107.93,4.0,0.205,20171130,17.02,8,0.924794359577,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.159615384615
306,002913,奥士康,半导体,湖南,11246.67,-18.08,42.78,1.44,0.781,20171201,36.46,5,0.464618760285,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.133426966292
307,300729,乐歌股份,家居用品,浙江,4400.83,5.27,45.67,0.86,0.512,20171201,21.2,7,0.933018867925,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.207540263543
308,603917,合力科技,专用机械,浙江,5328.13,18.22,42.24,1.12,0.476,20171204,20.48,6,0.51904296875,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.113275474124
309,300730,科创信息,软件服务,湖南,346.6,-130.05,724.09,0.93,0.037,20171205,11.03,15,3.14415231188,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.183198424852
310,002915,中欣氟材,化工原料,浙江,3490.39,154.18,106.73,1.12,0.312,20171205,7.72,15,3.55829015544,6 days 00:00:00.000000000,-0.0679170218812,7 days 00:00:00.000000000,0.18993902439,0.109121909633,-0.0910770105144
311,002917,金奥博,化工原料,深圳,4961.25,8.6,53.97,1.13,0.439,20171208,13.97,6,0.931997136722,10 days 00:00:00.000000000,-0.136717302705,8 days 00:00:00.000000000,0.442060085837,0.244905520563,0.119044090404
312,300731,科创新源,橡胶,深圳,4636.28,17.33,46.11,0.87,0.532,20171208,15.89,9,1.18376337319,1 days 00:00:00.000000000,-0.04265129683,7 days 00:00:00.000000000,0.237206502107,0.184438040346,0.0706051873199
313,300732,设研院,建筑施工,河南,12091.89,91.89,39.1,0.72,1.679,20171212,49.7,5,0.633802816901,7 days 00:00:00.000000000,-0.0839901477833,16 days 00:00:00.000000000,0.136058080129,0.0406403940887,0.0137931034483
314,603890,春秋电子,机械基件,江苏,11679.14,8.18,34.06,1.37,0.852,20171212,28.46,4,0.597680955727,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.107521442709
315,002916,深南电路,元器件,深圳,33880.86,63.98,49.31,2.8,1.21,20171213,23.16,16,3.0621761658,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.226615646259
316,600025,华能水电,水力发电,云南,161406.51,151.67,41.15,180.0,0.09,20171215,2.6,10,1.21153846154,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.119130434783
317,603477,振静股份,纺织,四川,4625.99,32.97,58.33,2.4,0.193,20171218,6.7,11,1.8776119403,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.185684647303
318,002918,蒙娜丽莎,其他建材,广东,23599.68,72.4,26.77,1.58,1.496,20171219,37.55,5,0.568042609854,1 days 00:00:00.000000000,-0.0266644021739,1 days 00:00:00.000000000,0.0535683126854,0.0254755434783,-0.0293648097826
319,603283,赛腾股份,专用机械,江苏,8334.24,,43.38,1.6,0.521,20171225,9.94,14,2.44969818913,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.368941382327
320,002920,德赛西威,汽车配件,广东,46871.34,1.08,34.75,5.5,0.852,20171226,24.5,5,0.756734693878,1 days 00:00:00.000000000,-0.0236988847584,5 days 00:00:00.000000000,0.103760114231,0.0776022304833,-0.0485130111524
321,002921,联诚精密,汽车配件,山东,3684.33,-3.3,54.93,0.8,0.461,20171227,13.86,11,1.88744588745,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.23848075962
322,300735,光弘科技,通信设备,广东,14079.98,,46.06,3.55,0.397,20171229,11.99,9,1.36864053378,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.188661971831
